Tree no.,X,Y,Elevation,Height,Ht to crown base,Ave radius * 2,Ave radius * 2,Rotation,Red,Green,Blue,CanopySurface
969,804235.00,9717151.00,0.0,41.67,20.83,5.33,5.33,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
970,804238.00,9716870.00,0.0,31.37,15.68,7.65,7.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
971,804238.00,9717072.00,0.0,34.32,17.16,6.36,6.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
972,804238.00,9717227.00,0.0,32.18,16.09,4.24,4.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
973,804239.00,9717056.00,0.0,35.57,17.78,2.72,2.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
974,804240.00,9717202.00,0.0,30.93,15.46,5.15,5.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
975,804242.00,9716893.00,0.0,30.90,15.45,4.59,4.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
976,804244.00,9717123.00,0.0,31.10,15.55,5.07,5.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
977,804245.00,9717088.00,0.0,32.07,16.03,6.72,6.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
978,804246.00,9717052.00,0.0,33.52,16.76,6.58,6.58,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
979,804247.00,9716985.00,0.0,33.43,16.72,8.64,8.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
980,804249.00,9717010.00,0.0,31.95,15.97,2.91,2.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
981,804252.00,9716887.00,0.0,30.31,15.15,8.01,8.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
982,804254.00,9717246.00,0.0,32.24,16.12,6.99,6.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
983,804255.00,9717161.00,0.0,35.25,17.62,7.49,7.49,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
984,804257.00,9717270.00,0.0,33.55,16.78,6.05,6.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
985,804259.00,9717119.00,0.0,35.63,17.82,3.29,3.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
986,804260.00,9716953.00,0.0,32.23,16.11,8.67,8.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
987,804260.00,9717034.00,0.0,34.36,17.18,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
988,804260.00,9717075.00,0.0,36.36,18.18,5.71,5.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
989,804265.00,9716895.00,0.0,32.87,16.43,5.92,5.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
990,804268.00,9717239.00,0.0,35.65,17.82,8.31,8.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
991,804271.00,9717136.00,0.0,31.69,15.84,11.23,11.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
992,804273.00,9716996.00,0.0,31.06,15.53,9.11,9.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
993,804275.00,9716942.00,0.0,34.01,17.00,4.74,4.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
994,804275.00,9717096.00,0.0,39.30,19.65,5.64,5.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
995,804275.00,9717170.00,0.0,33.74,16.87,2.52,2.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
996,804277.00,9717302.00,0.0,31.98,15.99,5.41,5.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
997,804278.00,9717232.00,0.0,35.33,17.66,5.80,5.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
998,804281.00,9717247.00,0.0,34.46,17.23,5.65,5.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
999,804282.00,9717266.00,0.0,31.11,15.56,4.39,4.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1000,804283.00,9716981.00,0.0,33.18,16.59,6.16,6.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1001,804284.00,9717067.00,0.0,31.37,15.69,4.34,4.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1002,804284.00,9717109.00,0.0,40.03,20.01,9.59,9.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1003,804284.00,9717285.00,0.0,31.73,15.86,5.23,5.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1004,804287.00,9717144.00,0.0,32.97,16.49,6.85,6.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1005,804289.00,9717228.00,0.0,32.61,16.30,5.50,5.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1006,804290.00,9716933.00,0.0,33.57,16.78,4.45,4.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1007,804292.00,9716912.00,0.0,32.23,16.11,4.39,4.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1008,804294.00,9717151.00,0.0,35.70,17.85,7.47,7.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1009,804296.00,9716950.00,0.0,38.38,19.19,3.34,3.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1010,804296.00,9717094.00,0.0,32.52,16.26,8.51,8.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1011,804296.00,9717277.00,0.0,34.77,17.39,3.82,3.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1012,804298.00,9717124.00,0.0,34.09,17.04,6.30,6.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1013,804301.00,9716989.00,0.0,32.51,16.26,2.24,2.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1014,804301.00,9717231.00,0.0,30.66,15.33,5.11,5.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1015,804301.00,9717300.00,0.0,33.13,16.56,6.64,6.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1016,804304.00,9716974.00,0.0,34.72,17.36,6.06,6.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1017,804304.00,9717035.00,0.0,31.16,15.58,7.10,7.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1018,804305.00,9717108.00,0.0,32.77,16.39,4.57,4.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1019,804305.00,9717247.00,0.0,34.18,17.09,5.20,5.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1020,804306.00,9717312.00,0.0,31.61,15.81,7.29,7.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1021,804307.00,9717150.00,0.0,31.25,15.62,2.81,2.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1022,804309.00,9717015.00,0.0,31.21,15.60,8.05,8.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1023,804309.00,9717138.00,0.0,34.01,17.01,7.36,7.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1024,804310.00,9717051.00,0.0,33.36,16.68,8.99,8.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1025,804310.00,9717272.00,0.0,33.51,16.76,5.37,5.37,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1026,804312.00,9717319.00,0.0,33.23,16.62,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1027,804315.00,9716996.00,0.0,31.35,15.67,6.03,6.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1028,804315.00,9717174.00,0.0,31.67,15.83,6.31,6.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1029,804315.00,9717221.00,0.0,33.07,16.54,7.67,7.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1030,804318.00,9717294.00,0.0,30.38,15.19,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1031,804320.00,9716948.00,0.0,31.15,15.57,3.45,3.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1032,804320.00,9717234.00,0.0,30.73,15.36,6.26,6.26,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1033,804325.00,9717217.00,0.0,31.51,15.76,6.42,6.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1034,804327.00,9717036.00,0.0,33.62,16.81,2.61,2.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1035,804327.00,9717146.00,0.0,33.97,16.98,4.30,4.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1036,804330.00,9716953.00,0.0,39.51,19.75,3.92,3.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1037,804332.00,9717098.00,0.0,33.89,16.95,6.38,6.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1038,804332.00,9717256.00,0.0,35.65,17.83,4.14,4.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1039,804332.00,9717359.00,0.0,34.83,17.42,6.10,6.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1040,804333.00,9717176.00,0.0,31.82,15.91,4.76,4.76,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1041,804335.00,9717194.00,0.0,36.82,18.41,7.15,7.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1042,804336.00,9717289.00,0.0,33.11,16.56,7.12,7.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1043,804339.00,9717119.00,0.0,30.01,15.00,4.03,4.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1044,804340.00,9717377.00,0.0,35.65,17.83,2.98,2.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1045,804342.00,9717153.00,0.0,30.43,15.22,4.66,4.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1046,804342.00,9717276.00,0.0,35.80,17.90,4.39,4.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1047,804342.00,9717314.00,0.0,35.55,17.78,3.14,3.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1048,804344.00,9717352.00,0.0,32.73,16.37,5.10,5.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1049,804345.00,9717251.00,0.0,34.92,17.46,5.86,5.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1050,804346.00,9717209.00,0.0,38.57,19.29,4.40,4.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1051,804346.00,9717335.00,0.0,32.74,16.37,4.40,4.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1052,804348.00,9717068.00,0.0,31.35,15.68,4.52,4.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1053,804350.00,9717170.00,0.0,32.81,16.40,4.48,4.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1054,804351.00,9717369.00,0.0,36.09,18.05,7.36,7.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1055,804355.00,9717011.00,0.0,30.20,15.10,2.93,2.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1056,804356.00,9717132.00,0.0,31.14,15.57,5.66,5.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1057,804358.00,9717348.00,0.0,30.96,15.48,5.95,5.95,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1058,804359.00,9717158.00,0.0,33.13,16.57,6.92,6.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1059,804364.00,9717142.00,0.0,32.12,16.06,6.05,6.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1060,804366.00,9717126.00,0.0,30.33,15.16,3.79,3.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1061,804366.00,9717273.00,0.0,42.19,21.10,5.68,5.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1062,804367.00,9717162.00,0.0,31.97,15.98,7.05,7.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1063,804369.00,9717012.00,0.0,32.15,16.07,4.85,4.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1064,804373.00,9717081.00,0.0,31.34,15.67,2.54,2.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1065,804375.00,9717026.00,0.0,31.84,15.92,2.29,2.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1066,804376.00,9717145.00,0.0,37.46,18.73,4.42,4.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1067,804376.00,9717225.00,0.0,31.46,15.73,7.01,7.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1068,804376.00,9717379.00,0.0,31.26,15.63,6.57,6.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1069,804380.00,9717256.00,0.0,34.63,17.32,6.52,6.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1070,804384.00,9717333.00,0.0,31.64,15.82,3.83,3.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1071,804387.00,9717292.00,0.0,35.16,17.58,6.11,6.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1072,804389.00,9717213.00,0.0,33.22,16.61,5.51,5.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1073,804390.00,9717134.00,0.0,32.23,16.12,7.64,7.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1074,804391.00,9717095.00,0.0,31.17,15.58,3.68,3.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1075,804392.00,9717120.00,0.0,30.97,15.48,8.20,8.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1076,804392.00,9717391.00,0.0,33.44,16.72,4.10,4.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1077,804393.00,9717054.00,0.0,30.15,15.08,8.46,8.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1078,804393.00,9717072.00,0.0,33.54,16.77,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1079,804394.00,9717372.00,0.0,30.92,15.46,6.35,6.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1080,804399.00,9717399.00,0.0,33.26,16.63,4.48,4.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1081,804401.00,9717263.00,0.0,36.97,18.49,4.35,4.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1082,804401.00,9717294.00,0.0,35.34,17.67,4.07,4.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1083,804402.00,9717115.00,0.0,32.69,16.35,4.75,4.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1084,804404.00,9717158.00,0.0,31.95,15.98,3.97,3.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1085,804405.00,9717220.00,0.0,32.61,16.31,4.64,4.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1086,804407.00,9717203.00,0.0,31.50,15.75,5.69,5.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1087,804411.00,9717060.00,0.0,34.97,17.49,4.47,4.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1088,804414.00,9717072.00,0.0,35.82,17.91,4.46,4.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1089,804414.00,9717214.00,0.0,31.80,15.90,8.17,8.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1090,804415.00,9717408.00,0.0,34.10,17.05,3.30,3.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1091,804416.00,9717204.00,0.0,31.29,15.64,5.54,5.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1092,804417.00,9717266.00,0.0,36.55,18.27,3.02,3.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1093,804418.00,9717441.00,0.0,32.12,16.06,4.59,4.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1094,804421.00,9717317.00,0.0,30.64,15.32,5.38,5.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1095,804425.00,9717138.00,0.0,31.27,15.64,4.32,4.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1096,804425.00,9717183.00,0.0,31.24,15.62,5.63,5.63,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1097,804428.00,9717243.00,0.0,30.46,15.23,4.84,4.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1098,804429.00,9717080.00,0.0,30.48,15.24,5.31,5.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1099,804432.00,9717210.00,0.0,30.50,15.25,7.00,7.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1100,804434.00,9717110.00,0.0,30.16,15.08,5.00,5.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1101,804436.00,9717422.00,0.0,38.15,19.08,4.74,4.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1102,804439.00,9717054.00,0.0,30.51,15.25,2.57,2.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1103,804440.00,9717196.00,0.0,38.99,19.50,5.62,5.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1104,804442.00,9717096.00,0.0,33.75,16.88,6.67,6.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1105,804442.00,9717245.00,0.0,32.30,16.15,6.84,6.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1106,804445.00,9717120.00,0.0,32.60,16.30,4.34,4.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1107,804445.00,9717457.00,0.0,30.01,15.00,5.99,5.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1108,804447.00,9717274.00,0.0,35.67,17.84,7.72,7.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1109,804447.00,9717434.00,0.0,36.67,18.33,6.04,6.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1110,804452.00,9717113.00,0.0,30.15,15.08,3.81,3.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1111,804452.00,9717210.00,0.0,35.05,17.53,4.87,4.87,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1112,804454.00,9717159.00,0.0,33.23,16.61,3.35,3.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1113,804454.00,9717180.00,0.0,37.29,18.65,5.03,5.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1114,804454.00,9717475.00,0.0,30.24,15.12,6.91,6.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1115,804458.00,9717102.00,0.0,31.00,15.50,3.84,3.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1116,804458.00,9717493.00,0.0,31.82,15.91,3.12,3.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1117,804459.00,9717092.00,0.0,32.38,16.19,6.81,6.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1118,804459.00,9717236.00,0.0,32.74,16.37,4.54,4.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
