Tree no.,X,Y,Elevation,Height,Ht to crown base,Ave radius * 2,Ave radius * 2,Rotation,Red,Green,Blue,CanopySurface
1256,800585.00,9713455.00,0.0,37.50,18.75,7.73,7.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1257,800587.00,9713361.00,0.0,32.84,16.42,6.48,6.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1258,800589.00,9713416.00,0.0,31.08,15.54,4.83,4.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1259,800590.00,9713435.00,0.0,32.45,16.23,4.91,4.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1260,800592.00,9713246.00,0.0,31.32,15.66,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1261,800592.00,9713298.00,0.0,30.56,15.28,4.37,4.37,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1262,800595.00,9713428.00,0.0,32.04,16.02,4.73,4.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1263,800596.00,9713133.00,0.0,31.37,15.68,6.30,6.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1264,800596.00,9713234.00,0.0,30.80,15.40,4.55,4.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1265,800597.00,9713076.00,0.0,32.68,16.34,4.51,4.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1266,800601.00,9713344.00,0.0,32.55,16.27,4.36,4.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1267,800602.00,9713217.00,0.0,30.76,15.38,5.90,5.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1268,800605.00,9713443.00,0.0,30.35,15.18,5.81,5.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1269,800608.00,9713262.00,0.0,32.63,16.32,6.28,6.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1270,800609.00,9713150.00,0.0,35.13,17.56,5.58,5.58,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1271,800609.00,9713412.00,0.0,30.16,15.08,5.42,5.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1272,800612.00,9713424.00,0.0,30.86,15.43,4.91,4.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1273,800612.00,9713505.00,0.0,33.98,16.99,2.97,2.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1274,800614.00,9713331.00,0.0,34.36,17.18,6.90,6.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1275,800615.00,9713244.00,0.0,33.47,16.73,5.41,5.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1276,800616.00,9713255.00,0.0,33.37,16.69,3.12,3.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1277,800618.00,9713411.00,0.0,31.96,15.98,2.71,2.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1278,800619.00,9713364.00,0.0,32.33,16.17,3.69,3.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1279,800620.00,9713106.00,0.0,35.95,17.98,5.91,5.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1280,800622.00,9713134.00,0.0,34.04,17.02,8.74,8.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1281,800623.00,9713468.00,0.0,33.95,16.98,8.00,8.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1282,800626.00,9713292.00,0.0,39.23,19.62,6.83,6.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1283,800629.00,9713146.00,0.0,31.29,15.65,3.08,3.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1284,800629.00,9713194.00,0.0,30.41,15.20,5.98,5.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1285,800630.00,9713273.00,0.0,32.55,16.28,6.13,6.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1286,800630.00,9713496.00,0.0,34.63,17.32,5.29,5.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1287,800631.00,9713179.00,0.0,30.87,15.43,6.66,6.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1288,800631.00,9713390.00,0.0,32.84,16.42,7.83,7.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1289,800632.00,9713232.00,0.0,35.75,17.87,4.36,4.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1290,800632.00,9713447.00,0.0,34.95,17.48,6.71,6.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1291,800632.00,9713531.00,0.0,31.84,15.92,3.51,3.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1292,800635.00,9713113.00,0.0,31.77,15.89,4.44,4.44,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1293,800636.00,9713404.00,0.0,30.20,15.10,5.97,5.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1294,800638.00,9713212.00,0.0,34.74,17.37,5.84,5.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1295,800639.00,9713522.00,0.0,30.31,15.16,4.53,4.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1296,800640.00,9713326.00,0.0,31.38,15.69,7.10,7.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1297,800640.00,9713421.00,0.0,31.66,15.83,7.50,7.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1298,800643.00,9713158.00,0.0,30.43,15.22,5.85,5.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1299,800646.00,9713338.00,0.0,30.11,15.06,5.04,5.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1300,800646.00,9713466.00,0.0,38.76,19.38,6.32,6.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1301,800647.00,9713308.00,0.0,32.65,16.33,9.89,9.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1302,800648.00,9713189.00,0.0,35.37,17.68,4.78,4.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1303,800648.00,9713483.00,0.0,33.87,16.94,4.73,4.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1304,800649.00,9713417.00,0.0,33.47,16.74,5.61,5.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1305,800650.00,9713320.00,0.0,30.89,15.45,5.96,5.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1306,800656.00,9713239.00,0.0,34.81,17.41,6.21,6.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1307,800656.00,9713548.00,0.0,31.42,15.71,5.56,5.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1308,800657.00,9713201.00,0.0,30.60,15.30,6.31,6.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1309,800657.00,9713439.00,0.0,30.26,15.13,9.24,9.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1310,800664.00,9713247.00,0.0,34.13,17.06,4.21,4.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1311,800664.00,9713349.00,0.0,31.43,15.72,3.89,3.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1312,800666.00,9713204.00,0.0,32.15,16.08,4.60,4.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1313,800666.00,9713442.00,0.0,30.35,15.18,7.14,7.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1314,800667.00,9713291.00,0.0,31.17,15.58,7.39,7.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1315,800669.00,9713225.00,0.0,31.74,15.87,5.23,5.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1316,800670.00,9713318.00,0.0,30.37,15.18,7.52,7.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1317,800670.00,9713519.00,0.0,33.03,16.51,9.68,9.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1318,800672.00,9713565.00,0.0,32.12,16.06,1.65,1.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1319,800674.00,9713374.00,0.0,31.03,15.52,4.19,4.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1320,800675.00,9713338.00,0.0,34.22,17.11,8.95,8.95,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1321,800676.00,9713415.00,0.0,30.06,15.03,3.22,3.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1322,800676.00,9713461.00,0.0,35.10,17.55,4.19,4.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1323,800677.00,9713210.00,0.0,32.08,16.04,4.47,4.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1324,800677.00,9713307.00,0.0,30.31,15.16,6.99,6.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1325,800677.00,9713581.00,0.0,30.49,15.25,3.52,3.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1326,800678.00,9713202.00,0.0,32.20,16.10,4.53,4.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1327,800678.00,9713262.00,0.0,30.13,15.06,9.11,9.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1328,800678.00,9713277.00,0.0,32.48,16.24,4.04,4.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1329,800679.00,9713156.00,0.0,35.10,17.55,3.80,3.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1330,800681.00,9713391.00,0.0,30.40,15.20,4.12,4.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1331,800682.00,9713232.00,0.0,33.69,16.84,8.35,8.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1332,800682.00,9713472.00,0.0,30.29,15.15,4.68,4.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1333,800682.00,9713489.00,0.0,31.06,15.53,5.22,5.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1334,800690.00,9713350.00,0.0,31.67,15.83,2.41,2.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1335,800690.00,9713535.00,0.0,33.17,16.59,3.84,3.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1336,800692.00,9713441.00,0.0,31.59,15.80,4.65,4.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1337,800693.00,9713233.00,0.0,32.80,16.40,3.93,3.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1338,800693.00,9713323.00,0.0,32.21,16.10,5.50,5.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1339,800693.00,9713413.00,0.0,30.09,15.04,5.09,5.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1340,800694.00,9713199.00,0.0,33.60,16.80,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1341,800697.00,9713270.00,0.0,34.71,17.36,7.88,7.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1342,800700.00,9713222.00,0.0,33.19,16.59,4.47,4.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1343,800700.00,9713390.00,0.0,33.07,16.54,5.96,5.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1344,800700.00,9713519.00,0.0,33.25,16.63,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1345,800700.00,9713556.00,0.0,32.06,16.03,5.65,5.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1346,800701.00,9713181.00,0.0,37.71,18.86,3.61,3.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1347,800702.00,9713367.00,0.0,30.97,15.49,3.92,3.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1348,800702.00,9713415.00,0.0,30.50,15.25,6.86,6.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1349,800704.00,9713494.00,0.0,31.26,15.63,4.56,4.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1350,800706.00,9713263.00,0.0,35.55,17.78,4.19,4.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1351,800706.00,9713318.00,0.0,32.55,16.28,7.84,7.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1352,800707.00,9713296.00,0.0,30.48,15.24,6.58,6.58,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1353,800708.00,9713399.00,0.0,32.39,16.19,6.10,6.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1354,800709.00,9713233.00,0.0,32.15,16.07,7.85,7.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1355,800710.00,9713201.00,0.0,35.13,17.56,5.77,5.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1356,800712.00,9713336.00,0.0,31.06,15.53,6.47,6.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1357,800712.00,9713350.00,0.0,31.75,15.87,10.06,10.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1358,800712.00,9713375.00,0.0,33.40,16.70,5.15,5.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1359,800712.00,9713504.00,0.0,35.31,17.66,5.24,5.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1360,800713.00,9713362.00,0.0,33.96,16.98,7.30,7.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1361,800714.00,9713560.00,0.0,32.03,16.01,3.84,3.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1362,800718.00,9713293.00,0.0,31.92,15.96,4.57,4.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1363,800722.00,9713575.00,0.0,31.74,15.87,10.68,10.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1364,800723.00,9713400.00,0.0,32.44,16.22,6.08,6.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1365,800724.00,9713431.00,0.0,34.03,17.01,5.87,5.87,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1366,800725.00,9713542.00,0.0,33.32,16.66,5.40,5.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1367,800727.00,9713563.00,0.0,32.93,16.46,5.70,5.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1368,800730.00,9713251.00,0.0,33.19,16.60,5.62,5.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1369,800731.00,9713294.00,0.0,30.83,15.41,6.03,6.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1370,800731.00,9713622.00,0.0,32.87,16.43,6.24,6.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1371,800733.00,9713264.00,0.0,33.53,16.77,5.96,5.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1372,800733.00,9713412.00,0.0,31.80,15.90,4.48,4.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1373,800734.00,9713307.00,0.0,31.03,15.51,4.10,4.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1374,800734.00,9713382.00,0.0,30.01,15.00,5.70,5.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1375,800737.00,9713636.00,0.0,31.26,15.63,6.81,6.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1376,800739.00,9713601.00,0.0,33.14,16.57,3.91,3.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1377,800740.00,9713400.00,0.0,31.25,15.62,4.43,4.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1378,800742.00,9713275.00,0.0,30.19,15.10,6.08,6.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1379,800742.00,9713419.00,0.0,33.19,16.60,4.92,4.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1380,800743.00,9713339.00,0.0,31.90,15.95,3.66,3.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1381,800743.00,9713355.00,0.0,33.67,16.83,3.59,3.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1382,800744.00,9713613.00,0.0,31.64,15.82,6.91,6.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1383,800745.00,9713256.00,0.0,31.18,15.59,5.53,5.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1384,800747.00,9713463.00,0.0,32.81,16.40,5.49,5.49,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1385,800748.00,9713242.00,0.0,30.05,15.02,5.04,5.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1386,800748.00,9713293.00,0.0,31.38,15.69,5.22,5.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1387,800749.00,9713329.00,0.0,30.05,15.02,4.09,4.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1388,800751.00,9713372.00,0.0,32.88,16.44,4.38,4.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1389,800751.00,9713401.00,0.0,32.10,16.05,7.35,7.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1390,800752.00,9713349.00,0.0,32.23,16.12,5.89,5.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1391,800752.00,9713650.00,0.0,32.66,16.33,6.00,6.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1392,800753.00,9713430.00,0.0,33.93,16.96,6.54,6.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1393,800757.00,9713611.00,0.0,30.63,15.31,3.51,3.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1394,800759.00,9713328.00,0.0,31.12,15.56,5.31,5.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1395,800759.00,9713514.00,0.0,31.12,15.56,4.68,4.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1396,800760.00,9713271.00,0.0,32.41,16.20,6.68,6.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1397,800762.00,9713393.00,0.0,32.73,16.37,3.69,3.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1398,800762.00,9713463.00,0.0,31.87,15.93,5.75,5.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1399,800763.00,9713302.00,0.0,33.25,16.62,7.52,7.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1400,800767.00,9713283.00,0.0,31.09,15.55,6.54,6.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1401,800769.00,9713442.00,0.0,34.99,17.49,3.99,3.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1402,800771.00,9713530.00,0.0,30.66,15.33,6.30,6.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1403,800772.00,9713378.00,0.0,32.97,16.48,5.61,5.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1404,800773.00,9713269.00,0.0,34.81,17.40,6.82,6.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
